,VEGFA,FGF1,Cluster
TCGA-IN-AB1X-01A-11R-A39E-31,7.375336156151035,0.5945726507724606,1
TCGA-CG-4475-01A-01R-1157-13,7.456938745723255,1.679252291616088,1
TCGA-VQ-A928-01A-11R-A414-31,6.95370928760999,1.2708955911705582,1
TCGA-BR-7959-01A-11R-2343-13,6.4720033319682,1.875967388584334,1
TCGA-R5-A805-01A-11R-A36D-31,7.027935439690783,0.9138136951010112,1
TCGA-BR-8080-01A-11R-2343-13,5.87226670530713,1.649024928334961,1
TCGA-HU-A4GF-01A-11R-A24K-31,7.295871163577885,0.912726186219942,1
TCGA-BR-8077-01A-11R-2343-13,6.569068757406823,0.680039529906559,1
TCGA-RD-A8N1-01A-12R-A36D-31,7.126938368609185,0.6605791803213695,1
TCGA-BR-8363-01A-11R-2343-13,5.862463236250425,0.870696438857823,1
TCGA-HU-A4G2-01A-11R-A251-31,6.782332366228057,0.9857106604404012,1
TCGA-VQ-A91X-01A-12R-A414-31,6.929502295280356,0.2393331598123607,1
TCGA-BR-4201-01A-01R-1131-13,6.420033042883971,2.3081564802084946,1
TCGA-CD-8528-01A-11R-2343-13,5.772364971693601,1.175043730474156,1
TCGA-IN-8663-01A-11R-2402-13,7.638563997554129,3.261614492993184,0
TCGA-BR-8483-01A-31R-2402-13,6.856460664403411,1.1207249741010752,1
TCGA-IN-A6RR-01A-12R-A32D-31,7.532203351856254,0.5752154125167535,1
TCGA-FP-7735-01A-11R-2055-13,7.32535959232323,0.8276158362279146,1
TCGA-MX-A5UG-01A-21R-A31P-31,6.061838154181877,0.9848889477626248,1
TCGA-BR-6457-01A-21R-1802-13,6.367140339261525,1.876410408731498,1
TCGA-VQ-A8E2-01A-11R-A36D-31,7.25071442435061,1.4205671249559475,1
TCGA-VQ-A8PE-01A-11R-A414-31,7.8961305786951375,0.52580803995343,1
TCGA-VQ-AA6G-01A-11R-A414-31,7.656918012963559,0.5514514917771233,1
TCGA-CD-A4MJ-01A-11R-A251-31,7.026246025310608,1.4029033707234586,1
TCGA-CD-5800-01A-11R-1602-13,7.0276480169684925,0.5271998345833147,1
TCGA-BR-8487-01A-11R-2402-13,7.9260180052265135,0.8670191684804757,1
TCGA-BR-8361-01A-11R-2343-13,7.165289042371552,0.629445935345033,1
TCGA-CG-5732-01A-11R-1602-13,6.706215615204436,0.521713733613522,1
TCGA-BR-7717-01A-11R-2055-13,5.748833332840989,0.8441486823149303,1
TCGA-B7-5816-01A-21R-1602-13,7.767629106893576,1.833256435655272,1
TCGA-CG-5717-01A-11R-1602-13,6.836847819152911,0.9546380765282052,1
TCGA-VQ-AA68-01A-11R-A414-31,7.824543788582097,0.4282310616461853,1
TCGA-BR-6803-01A-11R-1884-13,6.31923037282962,1.8426810567593628,1
TCGA-BR-4368-01A-01R-1157-13,6.233986979979828,1.2322082829637568,1
TCGA-RD-A7C1-01A-11R-A32D-31,5.518679745344789,1.2049035240899004,1
TCGA-BR-4256-01A-01R-1131-13,6.383734943265371,1.6827147189477605,1
TCGA-IN-A6RS-01A-12R-A354-31,8.601589495490927,0.6658661955871013,1
TCGA-CD-8535-01A-11R-2343-13,7.434440476976073,0.9385069925368156,1
TCGA-MX-A663-01A-11R-A31P-31,6.748912223343759,1.8021447184882944,1
TCGA-BR-8485-01A-11R-2402-13,6.917858178040675,1.2346328270149216,1
TCGA-BR-A4IY-01A-11R-A251-31,6.01641177266236,2.989614492274125,1
TCGA-HF-7134-01A-11R-2055-13,9.695596757662678,1.3875458972003256,1
TCGA-BR-A4J2-01A-21R-A251-31,6.388563945078933,1.8651653253206968,1
TCGA-UY-A8OB-01A-12R-A42T-07,8.418271595800427,0.5227438552111692,1
TCGA-S5-A6DX-01A-11R-A31N-07,5.713009815137333,0.5561828980792901,1
TCGA-BT-A42F-01A-11R-A23W-07,5.520317154648697,0.2414108090970247,1
TCGA-XF-A8HC-01A-11R-A36F-07,7.995113754747628,0.0776987865605031,1
TCGA-DK-A6AV-01A-12R-A30C-07,7.108502840751007,0.3808537198961457,1
TCGA-XF-AAMR-01A-31R-A42T-07,6.526026871441427,0.9042735394276976,1
TCGA-DK-A3IM-01A-11R-A20F-07,6.726262575857,1.3181519702656666,1
TCGA-DK-A2I6-01A-12R-A18C-07,6.889289518711476,0.2500109027069221,1
TCGA-XF-AAN4-01A-11R-A42T-07,5.861943997999564,1.000776746338607,1
TCGA-FD-A6TI-01A-11R-A32O-07,6.006282023370018,0.1173090001874624,1
TCGA-DK-A6B6-01A-11R-A30C-07,5.682963486974708,0.1603269444604071,1
TCGA-DK-A1AA-01A-11R-A13Y-07,7.57777534438662,0.4176804222030193,1
TCGA-BT-A20Q-01A-11R-A14Y-07,6.359196499479363,1.4728030775765917,1
TCGA-5N-A9KI-01A-31R-A42T-07,6.344304238428477,1.1471372117080347,1
TCGA-4Z-AA7O-01A-31R-A39I-07,8.103030253426054,0.7192977757271345,1
TCGA-K4-A5RH-01A-11R-A30C-07,5.5928498933524855,0.7456147227071815,1
TCGA-XF-AAN3-01A-11R-A42T-07,7.4728207741972,1.3451238825831096,1
TCGA-XF-A9SP-01A-11R-A39I-07,4.597170157610944,1.5358263237539642,1
TCGA-XF-AAMZ-01A-11R-A42T-07,6.727218674637602,0.393424702331476,1
TCGA-XF-AAN1-01A-31R-A42T-07,8.15260467252142,0.8398290418252176,1
TCGA-DK-AA6S-01A-21R-A39I-07,6.44869960925459,2.820388704363817,1
TCGA-BT-A20O-01A-21R-A14Y-07,5.066226079400497,0.8542617537139177,1
TCGA-GC-A3OO-01A-11R-A22U-07,6.2672865667955255,1.0823771933868795,1
TCGA-XF-A8HB-01A-11R-A36F-07,7.074527393745239,0.3239798846012036,1
TCGA-XF-A8HF-01A-11R-A36F-07,4.399477717613192,0.5100302086753912,1
TCGA-K4-A6FZ-01A-11R-A31N-07,8.131492584979757,0.2434972701563113,1
TCGA-CF-A47Y-01A-11R-A23W-07,7.992747976212494,0.2342633783335078,1
TCGA-FD-A62O-01A-11R-A30C-07,7.133866775326217,0.3540065927614012,1
TCGA-FD-A62N-01A-11R-A30C-07,6.0112184027220845,1.0782735273332755,1
TCGA-ZF-AA58-01A-12R-A42T-07,6.959147778070745,2.460875107915554,1
TCGA-E7-A5KF-01A-11R-A28M-07,7.836590789622993,0.3630994658698219,1
TCGA-CF-A47S-01A-11R-A23W-07,7.758218550170457,0.1421455035828298,1
TCGA-H4-A2HO-01A-11R-A180-07,8.69928549623501,1.2011475364083704,1
TCGA-G2-A2EC-01A-11R-A180-07,4.970878029404331,1.2135465666817913,1
TCGA-E7-A8O7-01A-11R-A36F-07,8.61699566568713,0.7613203939386689,1
TCGA-BL-A13I-01A-11R-A13Y-07,6.97118705786873,0.3871043175066579,1
TCGA-GV-A40E-01A-12R-A23N-07,7.254937975968922,0.6097912497890411,1
TCGA-FD-A3N6-01A-11R-A21D-07,8.31096123086491,0.4113958117164903,1
TCGA-FJ-A3ZF-01A-11R-A23N-07,8.04050163413926,0.4555252533579088,1
TCGA-E5-A4U1-01A-11R-A31N-07,7.316013894613619,0.3355635725706948,1
TCGA-KQ-A41P-01A-12R-A33J-07,6.399631796507348,0.4950225109641478,1
TCGA-GV-A3JW-01A-11R-A20F-07,7.477685322287956,0.2962285405915044,1
TCGA-FD-A6TK-01A-42R-A33J-07,5.891663964388927,2.292829381199412,1
TCGA-GV-A3QI-01A-11R-A220-07,7.2530720036832195,0.1672123142026582,1
TCGA-BT-A3PK-01A-21R-A220-07,8.354343780254606,1.734910984521544,1
TCGA-CF-A9FL-01A-11R-A38B-07,7.027713192330712,1.0452070162106115,1
TCGA-CU-A0YN-01A-21R-A10U-07,6.681798357832732,1.0143561540957216,1
TCGA-XF-A9ST-01A-11R-A42T-07,5.044860088231018,0.0930737893436177,1
TCGA-R3-A69X-01A-22R-A30C-07,6.267770784439636,1.1843629352099367,1
TCGA-ZF-A9RL-01A-11R-A38B-07,7.83801225247356,0.2145678295946188,1
TCGA-DK-AA6P-01A-11R-A39I-07,7.799750597356862,0.5635828351192409,1
TCGA-XF-AAMT-01A-11R-A42T-07,6.881770118075811,2.0569265537017896,1
TCGA-BT-A20J-01A-11R-A14Y-07,5.921220833753223,1.354196162838533,1
TCGA-K4-A4AC-01A-21R-A26T-07,6.697671243088728,0.3971824047645703,1
TCGA-E7-A541-01A-11R-A26T-07,8.066295673667929,0.4847690374877518,1
TCGA-DK-A1AD-01A-11R-A13Y-07,5.627094814943404,0.1550339520971785,1
TCGA-DK-A1AF-01A-11R-A13Y-07,6.509456613774748,0.8589606626289704,1
TCGA-ZF-AA4T-01A-11R-A38B-07,7.50592206778406,1.4531035794215,1
TCGA-ZF-A9R1-01A-11R-A39I-07,6.136345286950306,0.9326393633424752,1
TCGA-FD-A5C1-01A-11R-A28M-07,7.0128895293735525,3.1710639335621327,1
TCGA-GD-A2C5-01A-12R-A180-07,6.203844014098118,1.120123500777678,1
TCGA-K4-A6MB-01A-11R-A31N-07,6.3962377490999325,0.4572170323461077,1
TCGA-GC-A3WC-01A-31R-A22U-07,5.929439041423167,1.182414778607622,1
TCGA-DK-A1A7-01A-11R-A13Y-07,5.359548326662805,0.6067186817692795,1
TCGA-CF-A3MG-01A-11R-A20F-07,8.676097392191465,0.1903035898632025,1
TCGA-FT-A3EE-01A-11R-A206-07,6.879282721843119,0.5187829348633499,1
TCGA-XF-AAMW-01A-11R-A42T-07,6.650705121228358,1.2427833784497633,1
TCGA-2F-A9KW-01A-11R-A38B-07,6.408633830011769,1.6476700432953362,1
TCGA-G2-A3VY-01A-11R-A22U-07,7.660714032074261,0.4124406863122287,1
TCGA-GD-A3OQ-01A-32R-A220-07,7.567706984745707,2.7739949701218123,1
TCGA-GV-A3JV-01A-11R-A220-07,7.9522253546563,0.8990125832914,1
TCGA-C4-A0EZ-01A-21R-A24X-07,5.173901993245882,0.45059869107946,1
TCGA-YC-A9TC-01A-22R-A39I-07,7.0089709454661575,4.464020473933548,0
TCGA-BT-A20V-01A-11R-A14Y-07,5.596154486997345,2.115969641973684,1
TCGA-ZF-A9R3-01A-11R-A38B-07,7.1619614429980905,0.5301314787959523,1
TCGA-DK-A3IT-01A-31R-A20F-07,5.537870648738056,1.7489169485141036,1
TCGA-HQ-A2OE-01A-11R-A206-07,6.836207478224267,0.1361257496121174,1
TCGA-FD-A3SQ-01A-21R-A22U-07,6.414844586631572,1.773530365602334,1
TCGA-E7-A7XN-01A-11R-A352-07,6.916966922117292,0.0881919285035723,1
TCGA-XF-AAMG-01A-11R-A42T-07,8.182164949918523,0.9584111215247386,1
TCGA-KR-A7K2-01A-12R-A33R-07,5.955829697167058,0.3476017301535833,1
TCGA-BC-4072-01B-11R-A155-07,7.096203318733169,1.009727106441443,1
TCGA-DD-AAVX-01A-11R-A41C-07,5.089290845586953,0.0928953430570489,1
TCGA-K7-A6G5-01A-11R-A311-07,4.8255151480535865,0.138185370631703,1
TCGA-DD-AAC9-01A-11R-A41C-07,4.046545411064185,0.4611536930589882,1
TCGA-MI-A75E-01A-11R-A32O-07,5.090847879600172,0.4737639507586599,1
TCGA-G3-A5SM-01A-12R-A28V-07,5.138324571954704,0.4588039978344182,1
TCGA-MI-A75H-01A-11R-A32O-07,5.28700037037442,0.122863099307381,1
TCGA-G3-A7M5-01A-11R-A33R-07,5.57252712610349,0.1443579489392183,1
TCGA-EP-A2KB-01A-11R-A180-07,5.469593542492441,0.09569823247923,1
TCGA-CC-5261-01A-01R-A131-07,6.974732614380777,1.7577155390945014,1
TCGA-DD-A3A2-01A-11R-A213-07,5.620474856987141,0.328923201658824,1
TCGA-2Y-A9GX-01A-11R-A38B-07,5.741091473050627,0.8819612012437764,1
TCGA-2Y-A9GS-01A-12R-A38B-07,6.0239936322786685,0.4569751637673349,1
TCGA-BC-A10R-01A-11R-A131-07,6.449284612853334,0.8295902763012325,1
TCGA-CC-5264-01A-01R-A131-07,7.242622848021425,0.2564885133598527,1
TCGA-WJ-A86L-01A-12R-A39D-07,7.139113812983275,0.9713530333032362,1
TCGA-DD-A73F-01A-11R-A32O-07,5.688091313861035,0.175231189545727,1
TCGA-DD-A4NB-01A-12R-A266-07,5.742900710844753,0.737305986249051,1
TCGA-DD-A114-01A-11R-A131-07,6.740351291163781,1.1942586097168513,1
TCGA-FV-A495-01A-11R-A266-07,4.10484014237542,0.583115758827754,1
TCGA-DD-AACS-01A-11R-A41C-07,6.453474189753777,0.1648039402408838,1
TCGA-EP-A3RK-01A-11R-A22L-07,5.939592304140018,0.0856913522534816,1
TCGA-DD-A4NI-01A-11R-A27V-07,5.563434311531926,0.3232481233451925,1
TCGA-2Y-A9H0-01A-11R-A38B-07,5.991630382036816,0.1204320059010799,1
TCGA-DD-AAD6-01A-11R-A41C-07,6.706410055469173,0.0,1
TCGA-ZP-A9D2-01A-11R-A38B-07,7.025326056476898,1.730320306993968,1
TCGA-DD-A1EL-01A-11R-A155-07,5.590976291271713,0.1167793013115939,1
TCGA-DD-A3A5-01A-11R-A22L-07,6.861370943280855,0.3509513398290395,1
TCGA-UB-A7MC-01A-11R-A33R-07,6.246847116398843,0.1300313180650127,1
TCGA-CC-A8HS-01A-11R-A36F-07,6.889071085707808,0.5175801963216429,1
TCGA-DD-AAW3-01A-11R-A41C-07,6.916067105739879,0.1382758141822062,1
TCGA-DD-AADN-01A-11R-A41C-07,4.046178657826071,0.0998774457654851,1
TCGA-WX-AA44-01A-11R-A39D-07,6.994851200371986,1.8864642069451176,1
TCGA-BC-A10W-01A-11R-A131-07,7.254498798426929,0.4620414712252476,1
TCGA-RC-A6M3-01A-11R-A32O-07,7.620110956649615,0.2140175569079536,1
TCGA-DD-AAE4-01A-11R-A41C-07,4.171221044265239,0.248345515369135,1
TCGA-BC-A10Y-01A-11R-A131-07,7.5194727550762,0.1544158923402767,1
TCGA-DD-AAEA-01A-11R-A41C-07,5.612449512370151,0.0762518324776056,1
TCGA-G3-A6UC-01A-21R-A33J-07,7.269041541240128,0.2316850859779717,1
TCGA-CC-A7IF-01A-11R-A33J-07,6.060780543337608,0.2152969719359674,1
TCGA-DD-A4NG-01A-11R-A27V-07,7.358172986833067,0.2050762444198751,1
TCGA-DD-AADW-01A-11R-A39D-07,6.954279274796409,0.7108687286234817,1
TCGA-ZS-A9CE-01A-11R-A37K-07,5.384523492075445,0.7806583006197633,1
TCGA-BC-4073-01B-02R-A131-07,7.950751737256197,0.2781033799414055,1
TCGA-ED-A7XP-01A-11R-A352-07,5.341147234595233,0.8337900217395767,1
TCGA-DD-AAD2-01A-11R-A41C-07,5.2558013220257305,0.7866179496861542,1
TCGA-DD-A73C-01A-12R-A33J-07,6.150898489944899,0.6222845217614876,1
TCGA-DD-AAEK-01A-11R-A41C-07,5.835661016210839,0.5314505930332654,1
TCGA-BC-A5W4-01A-11R-A28V-07,4.4680337390416005,0.0279597478592602,1
TCGA-GJ-A9DB-01A-11R-A37K-07,6.011798287333508,1.1412979815400386,1
TCGA-DD-A11A-01A-11R-A131-07,7.013534738499623,0.3681546212949395,1
TCGA-KR-A7K8-01A-11R-A33J-07,7.018932940271814,0.7119969418100732,1
TCGA-CC-A3MA-01A-11R-A213-07,8.062384274193839,4.5479014853927255,0
TCGA-DD-AACC-01A-11R-A41C-07,4.79819639530956,0.3084183018111157,1
TCGA-CC-A9FU-01A-11R-A37K-07,6.906633423380504,0.1089526221968203,1
TCGA-DD-AACQ-01A-11R-A41C-07,6.528552864990176,0.0668441815942953,1
TCGA-EP-A2KA-01A-11R-A180-07,7.60477723661292,0.0549347815365654,1
TCGA-DD-AAVS-01A-11R-A41C-07,6.635130109707956,0.3637779766523794,1
TCGA-DD-AACW-01A-11R-A41C-07,5.219274369294388,0.0961601238558168,1
TCGA-CC-A5UE-01A-11R-A28V-07,6.022252939045282,2.4441114346588777,1
TCGA-DD-A1EF-01A-11R-A131-07,6.828086771763632,0.2805231814811711,1
TCGA-ZS-A9CD-01A-11R-A37K-07,5.733674446763388,0.59227577680027,1
TCGA-ZP-A9D4-01A-11R-A37K-07,6.188952156798488,0.0688434670845683,1
TCGA-CC-A8HV-01A-11R-A36F-07,6.802509209367739,0.2013254297880204,1
TCGA-ZP-A9CV-01A-11R-A38B-07,5.840639822309844,0.166138800750701,1
TCGA-2Y-A9H7-01A-11R-A39D-07,5.122187600650708,0.0378430432119403,1
TCGA-FV-A4ZQ-01A-11R-A266-07,7.081923365208,4.730138671654104,0
TCGA-ED-A82E-01A-11R-A352-07,7.350712689234228,4.082032966882323,0
TCGA-FV-A2QR-01A-11R-A213-07,5.658320271019553,1.143541464384205,1
TCGA-ED-A5KG-01A-11R-A27V-07,6.875858286535917,0.9043315668105,1
TCGA-DD-A4NO-01A-11R-A28V-07,6.168287876265342,0.0730284649579503,1
TCGA-FV-A4ZP-01A-12R-A266-07,4.548368042268011,0.2016649090223203,1
TCGA-DD-AACP-01A-11R-A41C-07,6.630324867416027,0.2612040588729923,1
TCGA-2Y-A9HA-01A-11R-A39D-07,7.937444076412138,1.258126513913829,1
TCGA-BD-A3ER-01A-11R-A213-07,6.148387569008283,0.2971983818624981,1
TCGA-ED-A459-01A-11R-A266-07,6.9013468410985945,0.108529591478778,1
TCGA-DD-AACE-01A-11R-A41C-07,6.386740589601289,0.1834053645903434,1
TCGA-DD-A73A-01A-12R-A32O-07,5.67973804425359,0.1383146329510574,1
TCGA-CC-A7IH-01A-11R-A33J-07,6.7699189468600505,0.5300268176084083,1
TCGA-FU-A57G-01A-11R-A26T-07,8.708143363317388,2.1860298733838635,1
TCGA-HM-A6W2-01A-21R-A33Z-07,6.313000248420338,0.0807858079863895,1
TCGA-ZJ-AAXA-01A-11R-A42T-07,7.137131454518291,0.8687679098960018,1
TCGA-MY-A913-01A-11R-A37O-07,7.155981243134909,1.5775187706012417,1
TCGA-ZJ-AAXD-01A-21R-A42T-07,7.649628300400418,2.4324359072728323,1
TCGA-IR-A3LL-01A-11R-A213-07,5.736040463339102,0.1393621776654607,1
TCGA-XS-A8TJ-01A-11R-A36F-07,6.705639864606141,0.7797744971875242,1
TCGA-C5-A1BN-01B-11R-A14Y-07,7.593621899461136,1.49411109798889,1
TCGA-PN-A8MA-01A-11R-A36F-07,8.265823260372276,0.6420930143521619,1
TCGA-VS-A8Q8-01A-11R-A37O-07,6.978150382044097,1.0388896685203743,1
TCGA-C5-A1ME-01A-11R-A13Y-07,4.943857835528339,0.2379229089533807,1
TCGA-EK-A2RM-01A-21R-A18M-07,6.955668828612914,1.4316666538719702,1
TCGA-C5-A8XI-01A-11R-A37O-07,6.932569115972429,4.035185849931107,0
TCGA-BI-A0VS-01A-11R-A10U-07,5.786421477637995,0.8043713977237942,1
TCGA-C5-A7X3-01A-11R-A352-07,5.07329895974023,1.80089236537066,1
TCGA-EA-A3HU-01A-11R-A213-07,7.305117243234877,0.4733494076779659,1
TCGA-C5-A902-01A-11R-A37O-07,6.880303409291405,0.6057123917520743,1
TCGA-MA-AA42-01A-12R-A38B-07,4.658733857814601,0.1617465214856744,1
TCGA-EX-A69M-01A-11R-A32P-07,7.017737196310771,0.6440282762411629,1
TCGA-EA-A3QE-01A-21R-A21T-07,6.074765529615565,0.9332452608350762,1
TCGA-C5-A1ML-01A-11R-A14Y-07,8.19716769650641,2.0050800751611844,1
TCGA-VS-A8EI-01A-11R-A37O-07,6.755813396696675,1.057703172613058,1
TCGA-EK-A2RC-01A-11R-A18M-07,4.725936090546536,1.3928654009328518,1
TCGA-EK-A2RB-01A-11R-A18M-07,5.6918653876054,0.2580971688585349,1
TCGA-JW-A5VG-01A-11R-A28H-07,6.481572272464653,1.92212830138312,1
TCGA-EK-A2IR-01A-11R-A180-07,6.810385023144803,0.2264060127512591,1
TCGA-VS-A9UO-01A-11R-A42T-07,6.9144228439584206,0.071285823357885,1
TCGA-EK-A3GK-01A-11R-A213-07,6.375719929987893,0.4336267935128013,1
TCGA-Q1-A5R3-01A-11R-A28H-07,4.268166406114599,1.2798266738581474,1
TCGA-C5-A2LX-01A-11R-A18M-07,4.493439500768642,4.092483139637399,0
TCGA-VS-A9UM-01A-11R-A42T-07,6.929717434973643,0.6333116183891468,1
TCGA-C5-A1BI-01B-11R-A13Y-07,6.9891502633899165,0.2626907600349571,1
TCGA-VS-A94Z-01A-11R-A38B-07,5.955383107303859,0.3352624046579561,1
TCGA-EK-A3GJ-01A-21R-A213-07,7.470459774253873,0.1200878642969761,1
TCGA-C5-A3HD-01B-11R-A213-07,6.035390687962044,0.2509042037722928,1
TCGA-DS-A1O9-01A-11R-A14Y-07,6.999880067487934,1.6352433785006135,1
TCGA-ZJ-AB0I-01A-11R-A42T-07,8.560874120461472,1.1887436857896423,1
TCGA-ZJ-AAXU-01A-11R-A42T-07,7.701647228153864,0.3962089935161723,1
TCGA-FU-A770-01A-11R-A33Z-07,6.938019476139115,0.3760261969638212,1
TCGA-VS-A8QM-01A-11R-A37O-07,6.480611453399559,2.0548393249484693,1
TCGA-ZJ-AAXF-01A-31R-A42T-07,5.436184025379179,1.7136989758717145,1
TCGA-VS-A94Y-01A-11R-A38B-07,7.976134888502843,0.9444802521692272,1
TCGA-C5-A8XJ-01A-11R-A37O-07,8.094660520717389,3.7596107919798096,0
TCGA-IR-A3LB-01A-11R-A24H-07,7.720383280342632,1.9959381676673629,1
TCGA-HM-A3JK-01A-11R-A32Y-07,6.698627589277121,3.3142047675386848,0
TCGA-C5-A3HF-01A-11R-A213-07,6.52527702310765,1.1633049322432314,1
TCGA-JX-A3PZ-01A-11R-A32Y-07,6.721101880901944,1.3462332870590867,1
TCGA-C5-A7CM-01A-11R-A33Z-07,7.380912748431641,0.9037079777676952,1
TCGA-DS-A1OC-01A-11R-A14Y-07,8.561472939877632,0.523228673049325,1
TCGA-EK-A2RL-01A-11R-A18M-07,6.40305789732738,0.913673785632385,1
TCGA-GH-A9DA-01A-21R-A37O-07,6.659979843391243,0.7699284792605096,1
TCGA-EX-A69L-01A-11R-A32P-07,5.795434699068361,2.8316721059366765,1
TCGA-EK-A2H0-01A-11R-A180-07,6.382010480087837,0.2175554751502345,1
TCGA-C5-A7XC-01A-11R-A38B-07,5.857139543154508,0.7781123484170176,1
TCGA-EK-A2IP-01A-11R-A180-07,7.455208937049962,0.3272634507028033,1
TCGA-VS-A8QF-01A-21R-A37O-07,5.786195021716772,0.3876288134552904,1
TCGA-VS-A8EJ-01A-11R-A37O-07,6.857837306514522,0.4383944284406815,1
TCGA-JX-A3Q8-01A-11R-A21T-07,5.606311054360255,1.0187982532758244,1
TCGA-VS-A8Q9-01A-12R-A37O-07,8.095628555854061,0.2526777751654084,1
TCGA-DS-A1OA-01A-11R-A14Y-07,6.567982569534728,1.170540810630026,1
TCGA-JW-A5VK-01A-11R-A28H-07,7.248404897024077,1.594356847166623,1
TCGA-DS-A1OB-01A-11R-A14Y-07,7.118192257778711,0.432139182698022,1
TCGA-C5-A1MP-01A-11R-A14Y-07,5.190856997988327,0.5418732056662596,1
TCGA-VS-A9UJ-01A-11R-A42T-07,8.474123438965206,0.6588215508217236,1
TCGA-EA-A3HR-01A-11R-A213-07,6.586329507118364,1.6602303494272297,1
TCGA-C5-A7CK-01A-11R-A32P-07,7.342808500343922,2.360674061868042,1
TCGA-DS-A7WI-01A-12R-A352-07,5.723964318805568,0.5325658289993908,1
TCGA-LP-A7HU-01A-11R-A33Z-07,5.511235859650534,1.90921606728616,1
TCGA-C5-A8YQ-01A-11R-A37O-07,4.745750631400674,0.3774832240957795,1
TCGA-DS-A1OD-01A-11R-A14Y-07,5.91535217764239,3.0308449146919885,1
TCGA-ZJ-AAX4-01A-11R-A42T-07,6.017928729373027,0.7410407786844709,1
TCGA-FU-A3YQ-01A-11R-A22U-07,6.31398238231656,1.1714896555756953,1
TCGA-EA-A78R-01A-11R-A32P-07,5.598004682723046,2.816150259696389,1
TCGA-EK-A2PM-01A-11R-A18M-07,8.468422954086712,0.4729648945275898,1
TCGA-VS-A9V3-01A-11R-A42T-07,6.31259759971321,0.7258126739070717,1
TCGA-EK-A2PG-01A-11R-A18M-07,6.95715989769717,0.5005386551097101,1
TCGA-LP-A4AU-01A-32R-A32Y-07,7.658604088783698,0.4953069132856821,1
TCGA-R2-A69V-01A-11R-A32P-07,5.41517291158444,0.2384511132712193,1
TCGA-EA-A411-01A-11R-A24H-07,7.069266055344244,1.8286754280313615,1
TCGA-BI-A20A-01A-11R-A14Y-07,5.903124084329584,3.163155249046785,1
TCGA-UZ-A9PO-01A-11R-A38C-07,5.9478608049459885,0.223647616662308,1
TCGA-2Z-A9JM-01A-12R-A42S-07,3.833812979991255,0.3940623205854062,1
TCGA-BQ-5889-01A-11R-1592-07,6.605221732709487,6.782484809465784,0
TCGA-IA-A40U-01A-11R-A24Z-07,5.099585316903621,0.17627114592038,1
TCGA-Y8-A8S0-01A-11R-A37K-07,3.632821229154349,3.9239029556709952,0
TCGA-SX-A7SU-01A-11R-A36F-07,3.230544767851593,1.64734567125721,1
TCGA-UZ-A9PZ-01A-11R-A42S-07,3.5144858805404184,1.832864287047813,1
TCGA-A4-7288-01A-11R-A32Z-07,4.391373295647511,5.375844254844849,0
TCGA-B9-A44B-01A-11R-A24Z-07,6.774417024200332,0.3895498776902582,1
TCGA-BQ-5878-01A-11R-1592-07,4.109083151733805,0.3210984958803486,1
TCGA-A4-8517-01A-11R-2404-07,5.501743186698322,0.9749820116962614,1
TCGA-F9-A8NY-01A-11R-A36F-07,7.084217721985195,0.596875466528114,1
TCGA-SX-A7SO-01A-11R-A355-07,6.601450384299332,1.1335281349941695,1
TCGA-HE-7129-01A-11R-1965-07,4.8995274212472255,1.6336904473708178,1
TCGA-2Z-A9J5-01A-21R-A38C-07,4.775282515025367,0.5146404511879064,1
TCGA-A4-A5Y1-01A-11R-A28H-07,4.966419291066252,1.3588549749298826,1
TCGA-SX-A7SM-01A-11R-A355-07,5.7633776403362855,0.5290393066301551,1
TCGA-AL-3472-01A-01R-1193-07,3.723308358430215,0.4946264636937665,1
TCGA-AL-3466-01A-02R-1351-07,6.438866906343881,1.9619032995401071,1
TCGA-GL-A4EM-01A-11R-A24Z-07,4.587230552501031,1.373700619801268,1
TCGA-A4-7828-01A-11R-2139-07,10.664712946610868,2.821340533364572,1
TCGA-4A-A93Y-01A-11R-A37K-07,5.28229439204155,1.893156196875266,1
TCGA-J7-6720-01A-11R-2139-07,3.329943690202008,2.079450646431501,1
TCGA-AT-A5NU-01A-11R-A28H-07,3.11832808455,1.1591703351419709,1
TCGA-MH-A562-01A-11R-A26U-07,3.602696973181764,1.1603794272815338,1
TCGA-A4-8518-01A-11R-2404-07,4.898081668664374,0.5962376452529823,1
TCGA-BQ-7044-01A-11R-1965-07,4.687363753859105,0.0928339205014343,1
TCGA-MH-A55Z-01A-11R-A26U-07,4.977340563631001,0.4263154848349718,1
TCGA-A4-A57E-01A-11R-A26U-07,7.727947619869019,0.3768967063174506,1
TCGA-BQ-7055-01A-11R-1965-07,7.613072770542398,2.2051378093505014,1
TCGA-UZ-A9PN-01A-11R-A38C-07,6.352847501823876,3.8845208489988927,0
TCGA-PJ-A5Z9-01A-11R-A28H-07,4.077457955299091,2.0261445619701157,1
TCGA-UZ-A9PK-01A-11R-A38C-07,3.674161849407835,3.5335260920440343,0
TCGA-F9-A97G-01A-11R-A38C-07,6.276681745252098,0.5505351242318924,1
TCGA-UZ-A9PU-01A-11R-A42S-07,4.697268954937187,0.9035023429253548,1
TCGA-SX-A71W-01A-12R-A355-07,4.759267532942442,2.75945346637195,1
TCGA-BQ-5888-01A-11R-1592-07,5.508466794391087,0.5901787752639042,1
TCGA-G7-A8LB-01A-11R-A36F-07,6.118100022425119,2.661019854410621,1
TCGA-AL-3467-01A-02R-1351-07,5.486843966811204,2.756225039857412,1
